Series;Time;Value
direction;2018-09-10 10:56:39;270
direction;2018-09-10 11:02:39;135
direction;2018-09-10 11:06:40;135
direction;2018-09-10 11:10:40;270
direction;2018-09-10 11:14:40;135
direction;2018-09-10 11:20:40;90
direction;2018-09-10 11:26:40;225
direction;2018-09-10 11:30:40;270
direction;2018-09-10 11:34:40;90
direction;2018-09-10 11:38:40;90
direction;2018-09-10 11:42:40;135
direction;2018-09-10 11:46:40;90
direction;2018-09-10 11:52:40;90
direction;2018-09-10 11:56:40;90
direction;2018-09-10 12:02:40;135
direction;2018-09-10 12:08:42;90
direction;2018-09-10 12:14:40;90
direction;2018-09-10 12:20:40;90
direction;2018-09-10 12:24:40;270
direction;2018-09-10 12:28:40;225
direction;2018-09-10 12:32:40;90
direction;2018-09-10 12:36:40;135
direction;2018-09-10 12:42:40;90
direction;2018-09-10 12:48:40;90
direction;2018-09-10 12:52:40;135
direction;2018-09-10 12:56:40;90
direction;2018-09-10 13:00:40;270
direction;2018-09-10 13:06:40;90
direction;2018-09-10 13:10:40;135
direction;2018-09-10 13:16:40;90
direction;2018-09-10 13:22:40;90
direction;2018-09-10 13:28:40;135
direction;2018-09-10 13:32:40;270
direction;2018-09-10 13:38:40;90
direction;2018-09-10 13:42:40;315
direction;2018-09-10 13:46:40;135
direction;2018-09-10 13:52:40;90
direction;2018-09-10 13:58:40;135
direction;2018-09-10 14:04:40;90
direction;2018-09-10 14:10:40;90
direction;2018-09-10 14:14:40;90
direction;2018-09-10 14:18:40;270
direction;2018-09-10 14:22:40;90
direction;2018-09-10 14:28:40;90
direction;2018-09-10 14:34:40;90
direction;2018-09-10 14:44:48;90
direction;2018-09-10 14:50:48;135
direction;2018-09-10 14:54:48;90
direction;2018-09-10 14:58:48;90
direction;2018-09-10 15:02:48;135
direction;2018-09-10 15:08:48;90
direction;2018-09-10 15:12:48;90
direction;2018-09-10 15:16:48;135
direction;2018-09-10 15:20:48;135
direction;2018-09-10 15:26:48;135
direction;2018-09-10 15:30:48;90
direction;2018-09-10 15:34:48;135
direction;2018-09-10 15:38:48;90
direction;2018-09-10 15:44:48;270
direction;2018-09-10 15:50:48;135
direction;2018-09-10 15:54:48;135
direction;2018-09-10 16:00:48;90
direction;2018-09-10 16:04:48;90
direction;2018-09-10 16:08:48;135
direction;2018-09-10 16:14:48;90
direction;2018-09-10 16:18:48;270
direction;2018-09-10 16:22:48;270
direction;2018-09-10 16:26:48;225
direction;2018-09-10 16:30:48;90
direction;2018-09-10 16:34:48;135
direction;2018-09-10 16:38:48;90
direction;2018-09-10 16:42:48;90
direction;2018-09-10 16:48:48;180
direction;2018-09-10 16:54:48;135
direction;2018-09-10 17:00:48;135
direction;2018-09-10 17:06:48;270
direction;2018-09-10 17:10:48;270
direction;2018-09-10 17:16:48;270
direction;2018-09-10 17:20:48;225
direction;2018-09-10 17:24:48;225
direction;2018-09-10 17:28:48;225
direction;2018-09-10 17:34:48;135
direction;2018-09-10 17:40:48;135
direction;2018-09-10 17:44:48;135
direction;2018-09-10 17:50:48;135
direction;2018-09-10 17:54:48;135
direction;2018-09-10 17:58:48;135
direction;2018-09-10 18:04:49;135
direction;2018-09-10 18:10:48;135
direction;2018-09-10 18:14:48;90
direction;2018-09-10 18:20:48;270
direction;2018-09-10 18:24:48;270
direction;2018-09-10 18:30:48;135
direction;2018-09-10 18:34:48;270
direction;2018-09-10 18:40:48;135
direction;2018-09-10 19:00:49;135
direction;2018-09-10 19:06:49;135
direction;2018-09-10 19:12:49;135
direction;2018-09-10 19:18:49;135
direction;2018-09-10 19:24:49;135
direction;2018-09-10 19:28:49;135
direction;2018-09-10 19:34:49;135
direction;2018-09-10 19:38:49;135
direction;2018-09-10 19:42:49;135
direction;2018-09-10 19:46:49;135
direction;2018-09-10 19:52:49;135
direction;2018-09-10 19:56:49;135
direction;2018-09-10 20:00:49;135
direction;2018-09-10 20:04:49;135
direction;2018-09-10 20:08:49;135
direction;2018-09-10 20:12:49;135
direction;2018-09-10 20:18:49;135
direction;2018-09-10 20:22:49;135
direction;2018-09-10 20:28:49;135
direction;2018-09-10 20:32:49;135
direction;2018-09-10 20:38:49;135
direction;2018-09-10 20:44:49;135
direction;2018-09-10 20:48:49;135
direction;2018-09-10 20:54:49;135
direction;2018-09-10 20:58:49;135
direction;2018-09-10 21:04:49;135
direction;2018-09-10 21:08:49;135
direction;2018-09-10 21:12:49;135
direction;2018-09-10 21:16:49;135
direction;2018-09-10 21:22:49;135
direction;2018-09-10 21:26:49;135
direction;2018-09-10 21:32:49;135
direction;2018-09-10 21:38:49;135
direction;2018-09-10 21:42:49;135
direction;2018-09-10 21:48:49;135
direction;2018-09-10 21:54:49;135
direction;2018-09-10 21:58:49;135
direction;2018-09-10 22:02:49;135
direction;2018-09-10 22:06:49;135
direction;2018-09-10 22:10:49;135
direction;2018-09-10 22:16:49;135
direction;2018-09-10 22:22:49;135
direction;2018-09-10 22:26:49;135
direction;2018-09-10 22:30:49;135
direction;2018-09-10 22:34:49;135
direction;2018-09-10 22:40:49;135
direction;2018-09-10 22:44:49;135
direction;2018-09-10 22:50:49;135
direction;2018-09-10 22:56:49;135
direction;2018-09-10 23:00:49;135
direction;2018-09-10 23:04:49;135
direction;2018-09-10 23:10:49;135
direction;2018-09-10 23:14:49;135
direction;2018-09-10 23:20:49;135
direction;2018-09-10 23:24:49;135
direction;2018-09-10 23:28:49;135
direction;2018-09-10 23:34:49;135
direction;2018-09-10 23:40:49;135
direction;2018-09-10 23:46:49;135
direction;2018-09-10 23:50:49;135
direction;2018-09-10 23:56:49;135
direction;2018-09-11 00:02:49;135
direction;2018-09-11 00:06:49;135
direction;2018-09-11 00:10:49;270
direction;2018-09-11 00:14:49;135
direction;2018-09-11 00:18:49;270
direction;2018-09-11 00:24:49;135
direction;2018-09-11 00:28:49;225
direction;2018-09-11 00:32:49;135
direction;2018-09-11 00:38:49;270
direction;2018-09-11 00:44:49;90
direction;2018-09-11 00:50:49;135
direction;2018-09-11 00:54:49;135
direction;2018-09-11 00:58:49;135
direction;2018-09-11 01:04:49;135
direction;2018-09-11 01:08:49;135
direction;2018-09-11 01:14:49;180
direction;2018-09-11 01:20:49;135
direction;2018-09-11 01:24:49;270
direction;2018-09-11 01:28:49;135
direction;2018-09-11 01:32:49;135
direction;2018-09-11 01:36:49;135
direction;2018-09-11 01:40:49;270
direction;2018-09-11 01:44:49;135
direction;2018-09-11 01:48:49;135
direction;2018-09-11 01:54:49;135
direction;2018-09-11 01:58:49;135
direction;2018-09-11 02:02:49;90
direction;2018-09-11 02:08:49;90
direction;2018-09-11 02:12:49;90
direction;2018-09-11 02:16:49;180
direction;2018-09-11 02:22:49;180
direction;2018-09-11 02:26:49;180
direction;2018-09-11 02:30:49;180
direction;2018-09-11 02:36:49;180
direction;2018-09-11 02:40:49;180
direction;2018-09-11 02:44:49;180
direction;2018-09-11 02:50:49;180
direction;2018-09-11 02:56:49;180
direction;2018-09-11 03:00:49;180
direction;2018-09-11 03:04:49;135
direction;2018-09-11 03:08:49;135
direction;2018-09-11 03:14:49;135
direction;2018-09-11 03:20:49;135
direction;2018-09-11 03:24:49;135
direction;2018-09-11 03:28:49;135
direction;2018-09-11 03:34:49;135
direction;2018-09-11 03:38:49;135
direction;2018-09-11 03:44:49;180
direction;2018-09-11 03:50:49;45
direction;2018-09-11 03:56:49;270
direction;2018-09-11 04:00:49;135
direction;2018-09-11 04:06:49;135
direction;2018-09-11 04:12:49;135
direction;2018-09-11 04:18:49;135
direction;2018-09-11 04:22:49;135
direction;2018-09-11 04:28:49;270
direction;2018-09-11 04:34:49;90
direction;2018-09-11 04:38:49;135
direction;2018-09-11 04:44:49;315
direction;2018-09-11 04:48:49;180
direction;2018-09-11 04:52:49;180
direction;2018-09-11 04:56:49;180
direction;2018-09-11 05:02:49;135
direction;2018-09-11 05:06:49;270
direction;2018-09-11 05:12:49;135
direction;2018-09-11 05:18:49;135
direction;2018-09-11 05:22:49;180
direction;2018-09-11 05:26:49;270
direction;2018-09-11 05:30:49;270
direction;2018-09-11 05:34:49;270
direction;2018-09-11 05:38:49;135
direction;2018-09-11 05:42:49;135
direction;2018-09-11 05:46:49;135
direction;2018-09-11 05:52:49;135
direction;2018-09-11 05:58:49;135
direction;2018-09-11 06:04:49;135
direction;2018-09-11 06:10:49;135
direction;2018-09-11 06:16:49;135
direction;2018-09-11 06:20:49;135
direction;2018-09-11 06:24:49;135
direction;2018-09-11 06:28:49;135
direction;2018-09-11 06:32:49;135
direction;2018-09-11 06:36:49;135
direction;2018-09-11 06:40:49;135
direction;2018-09-11 06:44:49;135
direction;2018-09-11 06:50:49;225
direction;2018-09-11 06:56:49;270
direction;2018-09-11 07:00:49;135
direction;2018-09-11 07:06:49;135
direction;2018-09-11 07:12:49;225
direction;2018-09-11 07:18:49;135
direction;2018-09-11 07:22:49;135
direction;2018-09-11 07:28:49;135
direction;2018-09-11 07:34:49;270
direction;2018-09-11 07:38:49;135
direction;2018-09-11 07:42:49;135
direction;2018-09-11 07:48:49;180
direction;2018-09-11 07:54:49;135
direction;2018-09-11 08:00:49;135
direction;2018-09-11 08:06:49;135
direction;2018-09-11 08:12:49;135
direction;2018-09-11 08:18:49;135
direction;2018-09-11 08:22:49;135
direction;2018-09-11 08:28:49;135
direction;2018-09-11 08:34:49;135
direction;2018-09-11 08:38:49;135
direction;2018-09-11 08:44:49;135
direction;2018-09-11 08:50:49;135
direction;2018-09-11 08:56:49;135
direction;2018-09-11 09:02:49;135
direction;2018-09-11 09:06:49;135
direction;2018-09-11 09:12:49;135
direction;2018-09-11 09:18:49;90
direction;2018-09-11 09:22:49;90
direction;2018-09-11 09:28:49;135
direction;2018-09-11 09:32:49;135
direction;2018-09-11 09:36:49;135
direction;2018-09-11 09:42:49;135
direction;2018-09-11 09:46:49;135
direction;2018-09-11 09:52:49;135
direction;2018-09-11 09:58:49;135
direction;2018-09-11 10:04:49;270
direction;2018-09-11 10:08:49;270
direction;2018-09-11 10:12:49;135
direction;2018-09-11 10:16:49;90
direction;2018-09-11 10:22:49;135
direction;2018-09-11 10:28:49;135
direction;2018-09-11 10:32:49;225
direction;2018-09-11 10:38:49;90
direction;2018-09-11 10:42:49;135
direction;2018-09-11 10:46:49;180
direction;2018-09-11 10:52:49;135
direction;2018-09-11 10:56:49;135
direction;2018-09-11 11:02:49;270
direction;2018-09-11 11:08:49;270
direction;2018-09-11 11:14:49;270
direction;2018-09-11 11:20:49;225
direction;2018-09-11 11:26:49;135
direction;2018-09-11 11:30:49;90
direction;2018-09-11 11:36:49;135
direction;2018-09-11 11:40:49;270
direction;2018-09-11 11:46:49;270
direction;2018-09-11 11:52:49;135
direction;2018-09-11 11:58:49;135
direction;2018-09-11 12:02:49;135
direction;2018-09-11 12:08:49;135
direction;2018-09-11 12:12:50;135
direction;2018-09-11 12:16:49;135
direction;2018-09-11 12:22:49;135
direction;2018-09-11 12:28:49;135
direction;2018-09-11 12:32:49;135
direction;2018-09-11 12:38:49;90
direction;2018-09-11 12:44:49;135
direction;2018-09-11 12:48:49;270
direction;2018-09-11 12:52:49;270
direction;2018-09-11 12:56:49;180
direction;2018-09-11 13:00:49;135
direction;2018-09-11 13:04:49;90
direction;2018-09-11 13:08:49;135
direction;2018-09-11 13:14:49;225
direction;2018-09-11 13:20:49;225
direction;2018-09-11 13:26:49;135
direction;2018-09-11 13:30:49;135
direction;2018-09-11 13:34:49;135
direction;2018-09-11 13:40:49;180
direction;2018-09-11 13:44:49;135
direction;2018-09-11 13:48:49;135
direction;2018-09-11 13:54:49;135
direction;2018-09-11 13:58:49;135
direction;2018-09-11 14:04:49;135
direction;2018-09-11 14:08:49;135
direction;2018-09-11 14:14:49;135
direction;2018-09-11 14:18:49;135
direction;2018-09-11 14:24:49;135
direction;2018-09-11 14:28:49;135
direction;2018-09-11 14:32:49;135
direction;2018-09-11 14:36:49;180
direction;2018-09-11 14:40:49;180
direction;2018-09-11 14:44:49;180
direction;2018-09-11 14:48:49;90
direction;2018-09-11 14:54:49;90
direction;2018-09-11 15:00:49;135
direction;2018-09-11 15:04:49;135
direction;2018-09-11 15:10:49;135
direction;2018-09-11 15:16:49;135
direction;2018-09-11 15:20:49;135
direction;2018-09-11 15:24:49;180
direction;2018-09-11 15:28:49;135
direction;2018-09-11 15:34:49;270
direction;2018-09-11 15:38:49;270
direction;2018-09-11 15:42:49;135
direction;2018-09-11 15:46:49;90
direction;2018-09-11 15:52:49;90
direction;2018-09-11 15:58:49;180
direction;2018-09-11 16:04:49;270
direction;2018-09-11 16:08:50;180
direction;2018-09-11 16:14:49;90
direction;2018-09-11 16:20:49;90
direction;2018-09-11 16:26:49;135
direction;2018-09-11 16:30:49;270
direction;2018-09-11 16:34:49;135
direction;2018-09-11 16:40:49;90
direction;2018-09-11 16:44:49;90
direction;2018-09-11 16:50:49;270
direction;2018-09-11 16:54:49;90
direction;2018-09-11 16:58:49;90
direction;2018-09-11 17:07:25;90
direction;2018-09-11 17:13:25;135
direction;2018-09-11 17:19:25;135
direction;2018-09-11 17:23:25;135
direction;2018-09-11 17:29:25;135
direction;2018-09-11 17:35:25;90
direction;2018-09-11 17:41:25;90
direction;2018-09-11 17:45:25;135
direction;2018-09-11 17:49:25;135
direction;2018-09-11 17:53:25;135
direction;2018-09-11 17:59:25;135
direction;2018-09-11 18:05:25;135
direction;2018-09-11 18:11:25;135
direction;2018-09-11 18:15:25;135
direction;2018-09-11 18:19:25;135
direction;2018-09-11 18:23:25;135
direction;2018-09-11 18:27:25;135
direction;2018-09-11 18:31:25;135
direction;2018-09-11 18:37:25;135
direction;2018-09-11 18:41:25;135
direction;2018-09-11 18:45:25;135
direction;2018-09-11 18:49:25;135
direction;2018-09-11 18:55:25;270
direction;2018-09-11 19:01:25;270
direction;2018-09-11 19:07:25;270
direction;2018-09-11 19:11:25;270
direction;2018-09-11 19:17:25;270
direction;2018-09-11 19:23:25;180
direction;2018-09-11 19:29:25;135
direction;2018-09-11 19:35:25;225
direction;2018-09-11 19:39:25;135
direction;2018-09-11 19:43:25;135
direction;2018-09-11 19:49:25;135
direction;2018-09-11 19:55:25;135
direction;2018-09-11 20:01:25;90
direction;2018-09-11 20:05:25;135
direction;2018-09-11 20:11:25;135
direction;2018-09-11 20:17:25;90
direction;2018-09-11 20:21:25;270
direction;2018-09-11 20:25:25;135
direction;2018-09-11 20:29:25;135
direction;2018-09-11 20:35:25;135
direction;2018-09-11 20:39:25;135
direction;2018-09-11 20:45:25;135
direction;2018-09-11 20:51:25;270
direction;2018-09-11 20:55:25;270
direction;2018-09-11 21:01:25;135
direction;2018-09-11 21:05:25;135
direction;2018-09-11 21:09:25;135
direction;2018-09-11 21:13:25;135
direction;2018-09-11 21:17:25;135
direction;2018-09-11 21:21:25;135
direction;2018-09-11 21:27:25;135
direction;2018-09-11 21:33:25;135
direction;2018-09-11 21:39:25;180
direction;2018-09-11 21:45:25;180
direction;2018-09-11 21:51:25;135
direction;2018-09-11 21:57:25;90
direction;2018-09-11 22:01:25;270
direction;2018-09-11 22:07:25;270
direction;2018-09-11 22:11:25;180
direction;2018-09-11 22:17:25;135
direction;2018-09-11 22:21:25;90
direction;2018-09-11 22:25:25;270
direction;2018-09-11 22:29:25;135
direction;2018-09-11 22:33:25;180
direction;2018-09-11 22:39:25;135
direction;2018-09-11 22:43:25;135
direction;2018-09-11 22:49:25;90
direction;2018-09-11 22:55:25;270
direction;2018-09-11 22:59:25;270
direction;2018-09-11 23:05:25;135
direction;2018-09-11 23:11:25;270
direction;2018-09-11 23:17:25;225
direction;2018-09-11 23:21:25;135
direction;2018-09-11 23:25:25;135
direction;2018-09-11 23:29:26;135
direction;2018-09-11 23:33:26;135
direction;2018-09-11 23:39:26;135
direction;2018-09-11 23:43:26;135
direction;2018-09-11 23:47:26;135
direction;2018-09-11 23:51:26;90
direction;2018-09-11 23:57:26;135
direction;2018-09-12 00:03:26;90
direction;2018-09-12 00:09:26;180
direction;2018-09-12 00:15:26;135
direction;2018-09-12 00:21:26;135
direction;2018-09-12 00:27:26;90
direction;2018-09-12 00:31:26;135
direction;2018-09-12 00:37:26;90
direction;2018-09-12 00:43:26;135
direction;2018-09-12 00:49:26;90
direction;2018-09-12 00:53:26;135
direction;2018-09-12 00:59:26;90
direction;2018-09-12 01:03:26;135
direction;2018-09-12 01:09:26;90
direction;2018-09-12 01:13:26;135
direction;2018-09-12 01:19:26;135
direction;2018-09-12 01:23:26;135
direction;2018-09-12 01:27:26;270
direction;2018-09-12 01:31:26;270
direction;2018-09-12 01:35:26;270
direction;2018-09-12 01:41:26;270
direction;2018-09-12 01:47:26;270
direction;2018-09-12 01:53:26;270
direction;2018-09-12 01:59:26;225
direction;2018-09-12 02:05:26;270
direction;2018-09-12 02:09:26;90
direction;2018-09-12 02:15:26;135
direction;2018-09-12 02:21:26;90
direction;2018-09-12 02:25:26;270
direction;2018-09-12 02:29:26;135
direction;2018-09-12 02:35:26;90
direction;2018-09-12 02:41:26;90
direction;2018-09-12 02:47:26;135
direction;2018-09-12 02:51:26;90
direction;2018-09-12 02:57:26;135
direction;2018-09-12 03:03:26;180
direction;2018-09-12 03:07:26;90
direction;2018-09-12 03:13:26;135
direction;2018-09-12 03:19:26;90
direction;2018-09-12 03:25:26;90
direction;2018-09-12 03:31:26;90
direction;2018-09-12 03:35:26;270
direction;2018-09-12 03:39:26;270
direction;2018-09-12 03:43:26;270
direction;2018-09-12 03:49:26;270
direction;2018-09-12 03:53:26;225
direction;2018-09-12 03:57:26;225
direction;2018-09-12 04:01:26;135
direction;2018-09-12 04:07:26;135
direction;2018-09-12 04:11:26;135
direction;2018-09-12 04:17:26;135
direction;2018-09-12 04:21:26;135
direction;2018-09-12 04:25:26;135
direction;2018-09-12 04:31:26;135
direction;2018-09-12 04:37:26;135
direction;2018-09-12 04:43:26;135
direction;2018-09-12 04:47:26;135
direction;2018-09-12 04:51:26;135
direction;2018-09-12 04:55:26;135
direction;2018-09-12 04:59:26;135
direction;2018-09-12 05:05:26;135
direction;2018-09-12 05:09:26;135
direction;2018-09-12 05:13:26;135
direction;2018-09-12 05:19:26;135
direction;2018-09-12 05:25:26;135
direction;2018-09-12 05:29:26;135
direction;2018-09-12 05:35:26;135
direction;2018-09-12 05:41:26;135
direction;2018-09-12 05:47:26;135
direction;2018-09-12 05:51:26;135
direction;2018-09-12 05:55:26;135
direction;2018-09-12 05:59:26;135
direction;2018-09-12 06:05:26;135
direction;2018-09-12 06:11:26;135
direction;2018-09-12 06:17:26;135
direction;2018-09-12 06:23:26;135
direction;2018-09-12 06:29:26;135
direction;2018-09-12 06:33:26;135
direction;2018-09-12 06:39:26;135
direction;2018-09-12 06:43:26;135
direction;2018-09-12 06:47:26;135
direction;2018-09-12 06:51:26;135
direction;2018-09-12 06:55:26;135
direction;2018-09-12 07:01:26;135
direction;2018-09-12 07:07:26;135
direction;2018-09-12 07:11:26;135
direction;2018-09-12 07:17:26;135
direction;2018-09-12 07:21:26;135
direction;2018-09-12 07:25:26;135
direction;2018-09-12 07:29:26;135
direction;2018-09-12 07:35:26;135
direction;2018-09-12 07:39:26;135
direction;2018-09-12 07:43:26;135
direction;2018-09-12 07:47:26;135
direction;2018-09-12 07:51:26;135
direction;2018-09-12 07:55:26;135
direction;2018-09-12 08:01:26;135
direction;2018-09-12 08:07:26;90
direction;2018-09-12 08:13:26;90
direction;2018-09-12 08:17:26;135
direction;2018-09-12 08:21:26;135
direction;2018-09-12 08:25:26;135
direction;2018-09-12 08:31:26;135
direction;2018-09-12 08:35:26;90
direction;2018-09-12 08:39:26;135
direction;2018-09-12 08:43:26;90
direction;2018-09-12 08:47:26;135
direction;2018-09-12 08:53:26;135
direction;2018-09-12 08:57:26;225
direction;2018-09-12 09:03:26;270
direction;2018-09-12 09:09:26;135
direction;2018-09-12 09:15:26;180
direction;2018-09-12 09:21:26;135
direction;2018-09-12 09:25:26;270
direction;2018-09-12 09:29:26;270
direction;2018-09-12 09:33:26;90
direction;2018-09-12 09:39:26;90
direction;2018-09-12 09:43:26;90
direction;2018-09-12 09:47:26;90
direction;2018-09-12 09:51:26;135
direction;2018-09-12 09:57:26;225
direction;2018-09-12 10:03:26;270
direction;2018-09-12 10:07:26;90
direction;2018-09-12 10:13:26;270
direction;2018-09-12 10:19:26;90
direction;2018-09-12 10:23:26;135
direction;2018-09-12 10:27:26;270
direction;2018-09-12 10:33:26;90
direction;2018-09-12 10:39:26;90
direction;2018-09-12 10:43:26;270
direction;2018-09-12 10:49:26;270
direction;2018-09-12 10:55:26;135
direction;2018-09-12 10:59:26;90
direction;2018-09-12 11:05:26;270
direction;2018-09-12 11:09:26;270
direction;2018-09-12 11:13:26;135
direction;2018-09-12 11:19:26;225
direction;2018-09-12 11:25:26;270
direction;2018-09-12 11:29:26;135
direction;2018-09-12 11:35:26;270
direction;2018-09-12 11:39:26;135
direction;2018-09-12 11:45:26;270
direction;2018-09-12 11:51:26;270
direction;2018-09-12 11:57:26;135
direction;2018-09-12 12:03:26;270
direction;2018-09-12 12:07:26;90
direction;2018-09-12 12:11:26;135
direction;2018-09-12 12:15:26;270
direction;2018-09-12 12:21:26;90
direction;2018-09-12 12:25:26;180
direction;2018-09-12 12:29:26;225
direction;2018-09-12 12:33:26;90
direction;2018-09-12 12:39:26;270
direction;2018-09-12 12:43:26;270
direction;2018-09-12 12:49:26;135
direction;2018-09-12 12:53:26;270
direction;2018-09-12 12:59:26;135
direction;2018-09-12 13:03:26;225
direction;2018-09-12 13:07:26;270
direction;2018-09-12 13:13:26;270
direction;2018-09-12 13:19:26;270
direction;2018-09-12 13:25:26;270
direction;2018-09-12 13:29:26;135
direction;2018-09-12 13:35:26;270
direction;2018-09-12 13:39:26;90
direction;2018-09-12 13:45:26;270
direction;2018-09-12 13:51:26;135
direction;2018-09-12 13:57:26;270
direction;2018-09-12 14:03:26;135
direction;2018-09-12 14:09:26;135
direction;2018-09-12 14:13:26;270
direction;2018-09-12 14:17:26;135
direction;2018-09-12 14:21:26;135
direction;2018-09-12 14:27:26;270
direction;2018-09-12 14:31:26;270
direction;2018-09-12 14:37:26;270
direction;2018-09-12 14:43:26;135
direction;2018-09-12 14:47:26;135
direction;2018-09-12 14:53:26;135
direction;2018-09-12 14:59:26;135
direction;2018-09-12 15:03:26;270
direction;2018-09-12 15:09:26;135
direction;2018-09-12 15:13:26;135
direction;2018-09-12 15:17:26;135
direction;2018-09-12 15:21:26;270
direction;2018-09-12 15:25:26;135
direction;2018-09-12 15:31:26;270
direction;2018-09-12 15:35:26;135
direction;2018-09-12 15:39:26;135
direction;2018-09-12 15:43:26;45
direction;2018-09-12 15:49:26;135
direction;2018-09-12 15:53:26;270
direction;2018-09-12 15:57:26;135
direction;2018-09-12 16:03:26;315
direction;2018-09-12 16:09:26;135
direction;2018-09-12 16:15:26;90
direction;2018-09-12 16:19:26;135
direction;2018-09-12 16:25:26;135
direction;2018-09-12 16:29:26;180
direction;2018-09-12 16:35:26;90
direction;2018-09-12 16:39:26;135
direction;2018-09-12 16:43:26;90
direction;2018-09-12 16:47:26;135
direction;2018-09-12 16:51:26;270
direction;2018-09-12 16:55:26;90
direction;2018-09-12 16:59:26;135
direction;2018-09-12 17:03:26;135
direction;2018-09-12 17:09:26;90
direction;2018-09-12 17:13:26;135
direction;2018-09-12 17:19:26;180
direction;2018-09-12 17:25:26;90
direction;2018-09-12 17:29:26;90
direction;2018-09-12 17:35:26;90
direction;2018-09-12 17:39:26;135
direction;2018-09-12 17:45:26;90
direction;2018-09-12 17:49:26;225
direction;2018-09-12 17:55:26;135
direction;2018-09-12 17:59:26;270
direction;2018-09-12 18:03:26;90
direction;2018-09-12 18:09:26;90
direction;2018-09-12 18:13:26;135
direction;2018-09-12 18:17:26;135
direction;2018-09-12 18:21:26;270
direction;2018-09-12 18:27:26;135
direction;2018-09-12 18:31:26;270
direction;2018-09-12 18:37:26;135
direction;2018-09-12 18:43:26;135
direction;2018-09-12 18:47:26;270
direction;2018-09-12 18:51:26;135
direction;2018-09-12 18:57:26;90
direction;2018-09-12 19:03:26;90
direction;2018-09-12 19:07:26;90
direction;2018-09-12 19:13:26;90
direction;2018-09-12 19:17:26;135
direction;2018-09-12 19:23:26;135
direction;2018-09-12 19:29:26;135
direction;2018-09-12 19:33:26;180
direction;2018-09-12 19:39:26;90
direction;2018-09-12 19:43:26;90
direction;2018-09-12 19:47:26;90
direction;2018-09-12 19:53:26;90
direction;2018-09-12 19:59:26;270
direction;2018-09-12 20:03:26;90
direction;2018-09-12 20:09:26;90
direction;2018-09-12 20:13:26;90
direction;2018-09-12 20:19:26;135
direction;2018-09-12 20:25:26;90
direction;2018-09-12 20:29:26;135
direction;2018-09-12 20:35:26;135
direction;2018-09-12 20:39:26;135
direction;2018-09-12 20:43:26;135
direction;2018-09-12 20:49:26;135
direction;2018-09-12 20:53:26;135
direction;2018-09-12 20:59:26;90
direction;2018-09-12 21:05:26;90
direction;2018-09-12 21:09:26;135
direction;2018-09-12 21:15:26;135
direction;2018-09-12 21:21:26;135
direction;2018-09-12 21:25:26;135
direction;2018-09-12 21:31:26;135
direction;2018-09-12 21:37:26;135
direction;2018-09-12 21:41:26;135
direction;2018-09-12 21:45:26;135
direction;2018-09-12 21:49:26;135
direction;2018-09-12 21:53:26;135
direction;2018-09-12 21:59:26;135
direction;2018-09-12 22:03:26;135
direction;2018-09-12 22:07:27;135
direction;2018-09-12 22:11:27;135
direction;2018-09-12 22:15:27;135
direction;2018-09-12 22:19:27;135
direction;2018-09-12 22:25:27;135
direction;2018-09-12 22:31:27;135
direction;2018-09-12 22:37:27;135
direction;2018-09-12 22:41:27;135
direction;2018-09-12 22:45:27;135
direction;2018-09-12 22:49:27;135
direction;2018-09-12 22:53:27;135
direction;2018-09-12 22:59:27;135
direction;2018-09-12 23:05:27;135
direction;2018-09-12 23:11:27;135
direction;2018-09-12 23:15:27;135
direction;2018-09-12 23:21:27;135
direction;2018-09-12 23:25:27;135
direction;2018-09-12 23:31:27;90
direction;2018-09-12 23:37:27;270
direction;2018-09-12 23:41:27;270
direction;2018-09-12 23:45:27;270
direction;2018-09-12 23:49:27;270
direction;2018-09-12 23:53:27;270
direction;2018-09-12 23:59:27;270
direction;2018-09-13 00:03:27;270
direction;2018-09-13 00:07:27;270
direction;2018-09-13 00:13:27;270
direction;2018-09-13 00:17:27;270
direction;2018-09-13 00:21:27;270
direction;2018-09-13 00:27:27;270
direction;2018-09-13 00:31:27;270
direction;2018-09-13 00:37:27;270
direction;2018-09-13 00:41:27;270
direction;2018-09-13 00:45:27;270
direction;2018-09-13 00:51:27;270
direction;2018-09-13 00:57:27;270
direction;2018-09-13 01:03:27;270
direction;2018-09-13 01:09:27;270
direction;2018-09-13 01:15:27;270
direction;2018-09-13 01:19:27;270
direction;2018-09-13 01:25:27;270
direction;2018-09-13 01:31:27;270
direction;2018-09-13 01:35:27;270
direction;2018-09-13 01:41:27;270
direction;2018-09-13 01:47:27;270
direction;2018-09-13 01:51:27;270
direction;2018-09-13 01:57:27;270
direction;2018-09-13 02:03:27;270
direction;2018-09-13 02:07:27;270
direction;2018-09-13 02:13:27;270
direction;2018-09-13 02:19:27;270
direction;2018-09-13 02:25:27;270
direction;2018-09-13 02:29:27;270
direction;2018-09-13 02:35:27;270
direction;2018-09-13 02:39:27;270
direction;2018-09-13 02:45:27;270
direction;2018-09-13 02:51:27;270
direction;2018-09-13 02:55:27;270
direction;2018-09-13 03:01:27;270
direction;2018-09-13 03:05:27;270
direction;2018-09-13 03:11:27;180
direction;2018-09-13 03:15:27;180
direction;2018-09-13 03:19:27;180
direction;2018-09-13 03:23:27;180
direction;2018-09-13 03:29:27;180
direction;2018-09-13 03:33:27;180
