"Time","day","Concentrations","type"
2018-09-08 20:00:00,"Monday",1.8041,"mean"
2018-09-08 20:00:00,"Monday",2.34266,"95% Quantile"
2018-09-08 20:00:00,"Tuesday",0.839137142857143,"5% Quantile"
2018-09-08 20:00:00,"Tuesday",0.917514285714286,"mean"
2018-09-08 20:00:00,"Tuesday",0.995891428571429,"95% Quantile"
2018-09-08 20:00:00,"Wednesday",0.891465306122449,"5% Quantile"
2018-09-08 20:00:00,"Wednesday",0.966551020408163,"mean"
2018-09-08 20:00:00,"Wednesday",1.04163673469388,"95% Quantile"
2018-09-08 20:00:00,"Thursday",0.87213306122449,"5% Quantile"
2018-09-08 20:00:00,"Thursday",1.0677306122449,"mean"
